district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Железнодорожный,Роснефть — работает (24/7),4,osm_active,53.20443203992623,45.054973998378074,POSITIVE,1.0,1.0
Железнодорожный,"Пенза 440013 — работает (Mo-Fr 08:00-13:00,14:00-20:00; Sa-Su 09:00-13:00,14:00-18:00)",4,osm_active,53.20449465709358,45.05682839341038,POSITIVE,1.0,1.0
Железнодорожный,Вита Экспресс — работает (Mo-Su 08:00-21:00),4,osm_active,53.19985741032039,45.0667302747605,POSITIVE,1.0,1.0
Железнодорожный,СВН — работает (Mo-Su 08:00-22:00),4,osm_active,53.197933021218454,45.06432994768218,POSITIVE,1.0,1.0
Железнодорожный,Магнит — работает (Mo-Su 08:00-22:00),4,osm_active,53.20369055406631,45.054748138906035,POSITIVE,1.0,1.0
Железнодорожный,Сиреневый туман — работает (12:00-02:00),4,osm_active,53.20566265262752,45.05733971340647,POSITIVE,1.0,1.0
Железнодорожный,Конструктор — работает (Mo-Su 09:00-20:00),4,osm_active,53.20024398568567,45.063612714593305,POSITIVE,1.0,1.0
Железнодорожный,Конструктор — недоступен,2,osm_access,53.20371379497826,45.05903783439272,NEGATIVE,0.0,0.0
Железнодорожный,Вита Экспресс — работает (Mo-Su 08:00-22:00),4,osm_active,53.20208933888548,45.060211747953744,POSITIVE,1.0,1.0
Железнодорожный,Вита Экспресс — работает (Mo-Su 08:00-21:00),4,osm_active,53.201001101484096,45.05807559689177,POSITIVE,1.0,1.0
Железнодорожный,Караван — работает (Mo-Su 08:00-23:00),4,osm_active,53.20397093664952,45.059065546887126,POSITIVE,1.0,1.0
Железнодорожный,МТС — работает (Mo-Su 09:00-18:00),4,osm_active,53.2093816935736,45.06244949424668,POSITIVE,1.0,1.0
Железнодорожный,Скидкино — работает (Mo-Su 08:00-22:00),4,osm_active,53.20386947746804,45.05950274684655,POSITIVE,1.0,1.0
Железнодорожный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.20611563879392,45.06353308054106,POSITIVE,1.0,1.0
Железнодорожный,Пятёрочка — работает (08:00-22:00),4,osm_active,53.20314802490226,45.06063637131934,POSITIVE,1.0,1.0
Железнодорожный,Пятёрочка — работает (08:00-22:00),4,osm_active,53.2063387041153,45.06235422531625,POSITIVE,1.0,1.0
Железнодорожный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.20338541621008,45.06325012966042,POSITIVE,1.0,1.0
Железнодорожный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.2043958514709,45.06156299996638,POSITIVE,1.0,1.0
Железнодорожный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.198956659531106,45.06396004755542,POSITIVE,1.0,1.0
Железнодорожный,Ozon — работает (Mo-Su 09:00-20:00),4,osm_active,53.20345907831241,45.05950614961051,POSITIVE,1.0,1.0
Железнодорожный,Доброцен — работает (Mo-Su 08:00-20:00),4,osm_active,53.20037434141642,45.05854351049178,POSITIVE,1.0,1.0
Железнодорожный,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,53.202515843587854,45.05944899269146,POSITIVE,1.0,1.0
Железнодорожный,Роснефть — работает (24/7),4,osm_active,53.20419736614451,45.06270717978404,POSITIVE,1.0,1.0
Железнодорожный,"Ozon — работает (Mo-Tu,Fr-Su 09:00-21:00; We 09:00-19:00)",4,osm_active,53.20443066679163,45.054667600047615,POSITIVE,1.0,1.0
Железнодорожный,"Ozon — работает (Mo-Tu,Fr-Su 09:00-21:00; We 09:00-19:00)",4,osm_active,53.20489310734395,45.0643084866971,POSITIVE,1.0,1.0
Железнодорожный,Есть ТЮЗ (theatre),4,osm_positive,53.204622333996696,45.061681569535665,NEUTRAL,0.5,0.5
Железнодорожный,Много магазинов (15),5,infra,53.20164403562065,45.06455083057424,POSITIVE,1.0,1.0
Железнодорожный,Отличный транспорт (26),5,infra,53.200015271877405,45.061167109328025,NEUTRAL,0.5,0.5
Железнодорожный,Парки (3),5,infra,53.20246915712184,45.053987669006666,NEUTRAL,0.5,0.5
Железнодорожный,Площадки (34),5,infra,53.20382166956235,45.05825383104601,NEUTRAL,0.5,0.5
Железнодорожный,Нет поликлиники,2,infra,53.20008093975727,45.06092692993096,NEUTRAL,0.5,0.5
Железнодорожный,"Школы (2), садики (2)",5,infra,53.197542428996705,45.063251104820765,NEUTRAL,0.5,0.5
Железнодорожный,Кафе нет,2,infra,53.20135258156934,45.059574196761304,NEUTRAL,0.5,0.5
Железнодорожный,Развитый район,5,infra,53.20365009332578,45.059585890933704,POSITIVE,1.0,1.0
Ленинский,"ТЦ ""Суворовский"" — доступен",5,osm_access,53.19489552201759,44.96954674520038,POSITIVE,1.0,1.0
Ленинский,Скидкино — работает (Mo-Su 08:00-22:00),4,osm_active,53.19303260410948,44.97740619540488,POSITIVE,1.0,1.0
Ленинский,Лукойл — работает (24/7),4,osm_active,53.19352059216504,44.9786155866954,POSITIVE,1.0,1.0
Ленинский,Дионис — работает (Mo-Su 07:00-21:00),4,osm_active,53.19147219072181,44.97217421100728,POSITIVE,1.0,1.0
Ленинский,Династия — работает (Mo-Sa 09:00-19:00; Su 09:00-17:00),4,osm_active,53.19169830198657,44.98025184208128,POSITIVE,1.0,1.0
Ленинский,Слобода — недоступен,2,osm_access,53.19021784170566,44.98123444056717,NEGATIVE,0.0,0.0
Ленинский,Фармация — работает (24/7),4,osm_active,53.19715003036657,44.97586368547216,POSITIVE,1.0,1.0
Ленинский,Фармация — недоступен,2,osm_access,53.19219704643773,44.978025825895934,NEGATIVE,0.0,0.0
Ленинский,Вита Экспресс — работает (Mo-Su 08:00-22:00),4,osm_active,53.194535717807845,44.97980053998452,POSITIVE,1.0,1.0
Ленинский,Вита Экспресс — доступен,5,osm_access,53.19748458974367,44.977230034580906,POSITIVE,1.0,1.0
Ленинский,Караван — работает (24/7),4,osm_active,53.19350956959273,44.97841433121546,POSITIVE,1.0,1.0
Ленинский,Караван — доступен,5,osm_access,53.191860348112485,44.978673410797015,POSITIVE,1.0,1.0
Ленинский,Вита Экспресс — работает (Mo-Su 08:00-21:00),4,osm_active,53.18976131359923,44.97744759926924,POSITIVE,1.0,1.0
Ленинский,Вита Экспресс — доступен,5,osm_access,53.19109045766843,44.97393308933419,POSITIVE,1.0,1.0
Ленинский,"Пенза 440046 — работает (Mo-Su 09:00-13:00,14:00-18:00)",4,osm_active,53.19736606132971,44.98116762016925,POSITIVE,1.0,1.0
Ленинский,Поликлиника №12 — работает (Mo-Fr 08:00-20:00; Sa 08:00-13:00),4,osm_active,53.20059307551854,44.97608447034162,POSITIVE,1.0,1.0
Ленинский,"Пенза 440035 — работает (Mo-Fr 08:00-13:00,14:00-20:00; Sa 09:00-13:00,14:00-18:00)",4,osm_active,53.19332746886008,44.974630166705914,POSITIVE,1.0,1.0
Ленинский,Караван — работает (Mo-Su 08:00-23:00),4,osm_active,53.18927114128359,44.97531898893971,POSITIVE,1.0,1.0
Ленинский,Караван — доступен,5,osm_access,53.1943096688567,44.976195102172625,POSITIVE,1.0,1.0
Ленинский,Сбербанк — работает (Mo-Fr 09:30-19:00; Tu 09:30-18:00; Sa 09:30-16:00),4,osm_active,53.1942794452295,44.98096577003195,POSITIVE,1.0,1.0
Ленинский,Сбербанк — доступен,5,osm_access,53.190517787294446,44.97873359915449,POSITIVE,1.0,1.0
Ленинский,Электроника — работает (Mo-Su 09:00-19:00),4,osm_active,53.19703410336587,44.979948602859075,POSITIVE,1.0,1.0
Ленинский,Есть Роликс (cinema),4,osm_positive,53.198553075950095,44.97728025870742,NEUTRAL,0.5,0.5
Ленинский,Роликс — недоступен,2,osm_access,53.201768645931026,44.978013154640614,NEGATIVE,0.0,0.0
Ленинский,Детская поликлиника № 8 — работает (Mo-Fr 08:00-19:00; Sa 08:00-14:00),4,osm_active,53.19142418718429,44.977841337887654,POSITIVE,1.0,1.0
Ленинский,"Пенза 440049 — работает (Mo-Fr 09:00-13:00,14:00-18:00)",4,osm_active,53.19545039863846,44.97743982052864,POSITIVE,1.0,1.0
Ленинский,Яна — работает (07:00-21:00),4,osm_active,53.193584041300305,44.97991510380266,POSITIVE,1.0,1.0
Ленинский,Пёс в сапогах — работает (10:00-20:00),4,osm_active,53.202161212040494,44.97578200929303,POSITIVE,1.0,1.0
Ленинский,Караван — работает (Mo-Su 08:00-22:00),4,osm_active,53.19643728910989,44.976798470536735,POSITIVE,1.0,1.0
Ленинский,Duty free — работает (Mo-Sa 09:00-19:00; Su 09:00-17:00),4,osm_active,53.19632469874634,44.97726983839997,POSITIVE,1.0,1.0
Ленинский,ВТБ — работает (Mo-Fr 09:00-19:00; Sa 10:00-15:00),4,osm_active,53.190875539020674,44.97826292267075,POSITIVE,1.0,1.0
Ленинский,ВТБ — недоступен,2,osm_access,53.19331714334928,44.97902068147352,NEGATIVE,0.0,0.0
Ленинский,МакАвто — доступен,5,osm_access,53.19841240107981,44.97934395944235,POSITIVE,1.0,1.0
Ленинский,2К Спортивная одежда — работает (Mo-Fr 10:00-18:00),4,osm_active,53.192317235816446,44.975991310384714,POSITIVE,1.0,1.0
Ленинский,2К Спортивная одежда — недоступен,2,osm_access,53.19895244404105,44.97708010332696,NEGATIVE,0.0,0.0
Ленинский,"Пенза 440018 — работает (Mo,We,Fr 09:00-12:00,14:00-17:00; Tu,Th 13:00-19:00; Sa 10:00-15:00)",4,osm_active,53.190138473032135,44.97984317190803,POSITIVE,1.0,1.0
Ленинский,Скидкино — работает (Mo-Su 08:00-22:00),4,osm_active,53.19399360293784,44.97962225723147,POSITIVE,1.0,1.0
Ленинский,Аптека — работает (Mo-Su 08:00-20:00),4,osm_active,53.19430351425806,44.97856009551606,POSITIVE,1.0,1.0
Ленинский,Планета секонд хенд — работает (Mo-Su 10:00-20:00),4,osm_active,53.19285404399525,44.97750292291579,POSITIVE,1.0,1.0
Ленинский,Сбербанк — доступен,5,osm_access,53.19120904492606,44.98284797309807,POSITIVE,1.0,1.0
Ленинский,Вита Экспресс — работает (Mo-Su 08:00-21:00),4,osm_active,53.19699125551671,44.97683889695048,POSITIVE,1.0,1.0
Ленинский,Фарм (опт.) — работает (Mo-Fr 08:30-17:30),4,osm_active,53.19706357048314,44.97676184791134,POSITIVE,1.0,1.0
Ленинский,Актуаль — работает (09:00-20:00),4,osm_active,53.1933431375827,44.97836517040665,POSITIVE,1.0,1.0
Ленинский,Фармация — работает (24/7),4,osm_active,53.19067549770593,44.981290010554154,POSITIVE,1.0,1.0
Ленинский,Шоколад.ru — работает (Mo-Su 07:00-21:00),4,osm_active,53.19250074947753,44.98137023586185,POSITIVE,1.0,1.0
Ленинский,Крепость — работает (08:00-22:00),4,osm_active,53.197195864798815,44.97828758005751,POSITIVE,1.0,1.0
Ленинский,Столовая — работает (8:00-17:00),4,osm_active,53.19488082169456,44.976512839681895,POSITIVE,1.0,1.0
Ленинский,Пятёрочка — работает (08:00-22:30),4,osm_active,53.19020453450587,44.98652554391155,POSITIVE,1.0,1.0
Ленинский,"Волна — работает (Mo-Fr 08:00-20:00; Sa,Su 09:00-19:00)",4,osm_active,53.19538065052811,44.979131990716425,POSITIVE,1.0,1.0
Ленинский,Магнит Карликовый — работает (8:00-21:00),4,osm_active,53.196398931613494,44.97131076753172,POSITIVE,1.0,1.0
Ленинский,Магнит Карликовый — доступен,5,osm_access,53.19775419285496,44.98237009274678,POSITIVE,1.0,1.0
Ленинский,Двернисаж — работает (Mo-Fr 09:00-18:00; Sa 09:00-14:00),4,osm_active,53.18694351942414,44.980957324889445,POSITIVE,1.0,1.0
Ленинский,Мастерская красоты — работает (Mo-Su 09:00-19:00),4,osm_active,53.19215438631156,44.97676327575913,POSITIVE,1.0,1.0
Ленинский,Ключ здоровья — работает (24/7),4,osm_active,53.191405664116125,44.98448839127998,POSITIVE,1.0,1.0
Ленинский,Склад автозапчастей — работает (Mo-Fr 09:00-19:00; Sa 09:00-18:00),4,osm_active,53.18934210288528,44.98215928957538,POSITIVE,1.0,1.0
Ленинский,Стартеры и генераторы — работает (Mo-Fr 09:00-20:00),4,osm_active,53.18953056470619,44.983247777784875,POSITIVE,1.0,1.0
Ленинский,Ваша безопасность — работает (Mo-Fr 09:00-18:00),4,osm_active,53.19321626469886,44.97759065551639,POSITIVE,1.0,1.0
Ленинский,Кулинария — работает (Mo-Fr 08:00-19:00),4,osm_active,53.19477590639093,44.986357061172235,POSITIVE,1.0,1.0
Ленинский,Малинка — работает (Mo-Su 08:00-22:00),4,osm_active,53.19455109176052,44.975948053501654,POSITIVE,1.0,1.0
