district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Железнодорожный,Subjoy — работает (24/7),4,osm_active,56.01807869540614,92.83189136395713,POSITIVE,1.0,1.0
Железнодорожный,Subjoy — доступен,5,osm_access,56.01730192797729,92.8316333597244,POSITIVE,1.0,1.0
Железнодорожный,Красный Яр — работает (24/7),4,osm_active,56.00829317822528,92.83142127973312,POSITIVE,1.0,1.0
Железнодорожный,Красный Яр — доступен,5,osm_access,56.01202689843402,92.83110172929042,POSITIVE,1.0,1.0
Железнодорожный,Командор — работает (Mo-Su 07:00-00:00),4,osm_active,56.017545862566614,92.82865304886325,POSITIVE,1.0,1.0
Железнодорожный,Командор — доступен,5,osm_access,56.01423757464966,92.83094558987658,POSITIVE,1.0,1.0
Железнодорожный,РЖД Медицина — работает (Mo-Fr 08:00-20:00; Sa 09:00-14:00; Su off),4,osm_active,56.01243244872223,92.83023497575893,POSITIVE,1.0,1.0
Железнодорожный,"Красный Яр — работает (PH,Mo-Su 07:00-24:00)",4,osm_active,56.01546660431351,92.83078605730816,POSITIVE,1.0,1.0
Железнодорожный,ВТБ — работает (Mo-Fr 09:00-19:00; Sa 10:00-15:00),4,osm_active,56.01612961435215,92.83046897998403,POSITIVE,1.0,1.0
Железнодорожный,ВТБ — недоступен,2,osm_access,56.01321458150269,92.82591557950803,NEGATIVE,0.0,0.0
Железнодорожный,Взрослая поликлиника красноярского краевого психоневрологического диспансера № 1 — работает (Mo-Fr 08:00-18:00; Sa 09:00-15:00),4,osm_active,56.01287998751986,92.82886379050774,POSITIVE,1.0,1.0
Железнодорожный,"Дворец культуры комбайностроителей — работает (PH,Mo-Su 09:00-21:00)",4,osm_active,56.019619560450586,92.82750795761775,POSITIVE,1.0,1.0
Железнодорожный,Есть Дворец культуры комбайностроителей (community_centre),4,osm_positive,56.01407877867879,92.8326265351223,NEUTRAL,0.5,0.5
Железнодорожный,Субито — работает (Mo-Su 10:00-22:00),4,osm_active,56.0181689804693,92.83325998110244,POSITIVE,1.0,1.0
Железнодорожный,Субито — доступен,5,osm_access,56.013764291468405,92.8327050710306,POSITIVE,1.0,1.0
Железнодорожный,Кадриль — работает (Mo-Su 11:00-01:00),4,osm_active,56.017245940130366,92.83504628373444,POSITIVE,1.0,1.0
Железнодорожный,Красноярск 660099 — работает (Mo-Fr 10:00-19:00; Sa-Su 10:00-18:00),4,osm_active,56.015809718372296,92.8337639962418,POSITIVE,1.0,1.0
Железнодорожный,Красноярск 660099 — доступен,5,osm_access,56.0124002580488,92.83378529027586,POSITIVE,1.0,1.0
Железнодорожный,Городская стоматологическая поликлиника № 2 — работает (Mo-Fr 08:00-20:00),4,osm_active,56.01419143814303,92.83306596466107,POSITIVE,1.0,1.0
Железнодорожный,Городская стоматологическая поликлиника № 2 — доступен,5,osm_access,56.01067629255518,92.82765990592958,POSITIVE,1.0,1.0
Железнодорожный,Красный Яр — работает (Mo-Su 07:00-24:00),4,osm_active,56.011019378145875,92.82871390182312,POSITIVE,1.0,1.0
Железнодорожный,Красный Яр — доступен,5,osm_access,56.014914977964224,92.8318737934664,POSITIVE,1.0,1.0
Железнодорожный,Командор — работает (07:00-23:00),4,osm_active,56.0176201829589,92.83103791835272,POSITIVE,1.0,1.0
Железнодорожный,Командор — доступен,5,osm_access,56.015501056534184,92.83084604887762,POSITIVE,1.0,1.0
Железнодорожный,Красный Яр — работает (07:00-24:00),4,osm_active,56.016450788941526,92.82946892596104,POSITIVE,1.0,1.0
Железнодорожный,Сбербанк — работает (Mo-Fr 09:00-19:00; Sa 09:00-18:00),4,osm_active,56.021858979689526,92.82685547860288,POSITIVE,1.0,1.0
Железнодорожный,Сбербанк — доступен,5,osm_access,56.013868277954565,92.8356886152052,POSITIVE,1.0,1.0
Железнодорожный,Сбербанк — работает (Mo-Fr 09:00-19:00; Sa 09:00-17:00),4,osm_active,56.015807127043125,92.82915563584226,POSITIVE,1.0,1.0
Железнодорожный,"Свинья и бисер — работает (Mo-We,Su 07:00-23:00; Th-Sa 07:00-24:00)",4,osm_active,56.01281488223168,92.82990871788007,POSITIVE,1.0,1.0
Железнодорожный,"Робинзон — работает (Mo-Fr 12:00-24:00; Sa, Su 12:00-02:00)",4,osm_active,56.01346194431017,92.83128645366254,POSITIVE,1.0,1.0
Железнодорожный,Робинзон — недоступен,2,osm_access,56.01262010290525,92.8294643073041,NEGATIVE,0.0,0.0
Железнодорожный,Красный Яр — работает (07:00-24:00),4,osm_active,56.01634240234074,92.8345288179639,POSITIVE,1.0,1.0
Железнодорожный,Толстый край — недоступен,2,osm_access,56.01197879709583,92.83624567611656,NEGATIVE,0.0,0.0
Железнодорожный,Dynasty — работает (Mo-Fr 11:00-18:00),4,osm_active,56.013690777745055,92.83071178293063,POSITIVE,1.0,1.0
Железнодорожный,Dynasty — работает (Mo-Su 11:00-19:00),4,osm_active,56.0095347198026,92.8291491650861,POSITIVE,1.0,1.0
Железнодорожный,Dynasty — недоступен,2,osm_access,56.01136278722614,92.83294964875608,NEGATIVE,0.0,0.0
Железнодорожный,Альфа-Банк — работает (Mo-Fr 10:00-19:00; Sa-Su off),4,osm_active,56.01431161543234,92.82553121367953,POSITIVE,1.0,1.0
Железнодорожный,Гурман — работает (24/7),4,osm_active,56.015294972227544,92.8315004929812,POSITIVE,1.0,1.0
Железнодорожный,Техноком Garmin — работает (10:00-20:00),4,osm_active,56.013009053472935,92.83264874900551,POSITIVE,1.0,1.0
Железнодорожный,Бретелька — работает (Mo-Sa 10:00-19:00; Su 11:00-18:00),4,osm_active,56.016229435426695,92.82624795737432,POSITIVE,1.0,1.0
Железнодорожный,Хороший — работает (09:00-23:00),4,osm_active,56.01343194203797,92.83736804756846,POSITIVE,1.0,1.0
Железнодорожный,Хороший — доступен,5,osm_access,56.01343383187269,92.82545341971831,POSITIVE,1.0,1.0
Железнодорожный,Цирюльникъ — работает (Mo-Su 09:00-21:00),4,osm_active,56.01338543640798,92.82898173838676,POSITIVE,1.0,1.0
Железнодорожный,Пегас — работает (Mo-Fr 10:00-19:00; Sa 11:00-17:00),4,osm_active,56.00824543078311,92.82818259177634,POSITIVE,1.0,1.0
Железнодорожный,Назаровское 1934 — работает (09:00-21:00),4,osm_active,56.01287987256819,92.83251370528316,POSITIVE,1.0,1.0
Железнодорожный,Назаровское 1934 — доступен,5,osm_access,56.0158225058001,92.82282304150336,POSITIVE,1.0,1.0
Железнодорожный,Есть Библиотека им. Чернышевского Н. Г. (library),4,osm_positive,56.02242390406487,92.83076224157486,NEUTRAL,0.5,0.5
