district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Кировский,"Холди, сеть продовольственных дискаунтеров — работает (08:00-21:00)",4,osm_active,55.4061754507101,86.00433218420042,POSITIVE,1.0,1.0
Кировский,Сеть супермаркетов цифровой техники и бытовой электроники — работает (Mo-Su 10:00-21:00),4,osm_active,55.40862311711314,85.99939305684072,POSITIVE,1.0,1.0
Кировский,Успех — работает (24/7),4,osm_active,55.412262601898334,86.00484380505983,POSITIVE,1.0,1.0
Кировский,Тифлис — работает (24/7),4,osm_active,55.40871356731736,86.0053282264111,POSITIVE,1.0,1.0
Кировский,DNS — работает (Mo-Su 10:00-20:00),4,osm_active,55.4104889673827,86.00517450405601,POSITIVE,1.0,1.0
Кировский,СДЭК — работает (Mo-Fr 10:00-20:00;Sa-Su 10:00-18:00),4,osm_active,55.40878646616286,86.00618494413361,POSITIVE,1.0,1.0
Кировский,Новэкс — работает (Mo-Su 08:00-22:00),4,osm_active,55.41114134831412,86.00843881549089,POSITIVE,1.0,1.0
Кировский,Совкомбанк — работает (Mo-Fr 10:00-19:00;Sa 10:00-15:00),4,osm_active,55.40575610651166,86.00540196737376,POSITIVE,1.0,1.0
Кировский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,55.40640643016311,86.00435218546927,POSITIVE,1.0,1.0
Кировский,Фасоль — работает (Mo-Su 08:00-22:00),4,osm_active,55.41533575611486,86.002702047358,POSITIVE,1.0,1.0
Кировский,Экона — работает (Mo-Su 08:00-21:00),4,osm_active,55.41418888585371,86.00453159066062,POSITIVE,1.0,1.0
Кировский,Рэмели — работает (Mo-Su 08:00-20:00),4,osm_active,55.40770000092317,86.00704176336986,POSITIVE,1.0,1.0
Кировский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,55.406355744161246,86.00315374478491,POSITIVE,1.0,1.0
Кировский,Ozon — работает (Mo-Fr 11:00-20:00; Sa-Su 12:00-20:00),4,osm_active,55.41351071313131,86.0081836992718,POSITIVE,1.0,1.0
Кировский,Ozon — работает (Mo-Su 09:00-21:00),4,osm_active,55.41135558703269,86.00277332126196,POSITIVE,1.0,1.0
Кировский,Мало магазинов (3),2,infra,55.41357138965854,86.00072345956137,NEGATIVE,0.0,0.0
Кировский,Плохой транспорт,1,infra,55.4051327080408,86.00163241618554,NEUTRAL,0.5,0.5
Кировский,Парков нет,2,infra,55.413948452121986,86.00342136206744,NEUTRAL,0.5,0.5
Кировский,Площадок нет,1,infra,55.40956358052906,86.0008654200439,NEUTRAL,0.5,0.5
Кировский,Нет поликлиники,2,infra,55.40900877175036,85.99922471147806,NEUTRAL,0.5,0.5
Кировский,Кафе нет,2,infra,55.40714882570329,86.01017924126403,NEUTRAL,0.5,0.5
