district,text,rating,source,lat,lon,sentiment_label,sentiment_score,sentiment_numeric
Центральный,Областной аптечный склад — работает (24/7),4,osm_active,51.7799531923275,55.11886379848696,POSITIVE,1.0,1.0
Центральный,Областной аптечный склад — доступен,5,osm_access,51.775300178874325,55.114057893302665,POSITIVE,1.0,1.0
Центральный,Промсвязьбанк — работает (Mo-Fr 09:00-18:00),4,osm_active,51.77745286735771,55.117106925550985,POSITIVE,1.0,1.0
Центральный,Фармленд — работает (Mo-Su 09:00-22:00),4,osm_active,51.78216913666374,55.12103017939425,POSITIVE,1.0,1.0
Центральный,DNS — работает (Mo-Su 10:00-20:00),4,osm_active,51.77733219470566,55.11562292175617,POSITIVE,1.0,1.0
Центральный,Ренессанс Кредит — работает (Mo-Fr 10:00-19:00;Sa 10:00-17:00),4,osm_active,51.78582889041273,55.11920432371309,POSITIVE,1.0,1.0
Центральный,Витаминка — работает (Mo-Su 09:00-21:00),4,osm_active,51.77937977219348,55.11344161050021,POSITIVE,1.0,1.0
Центральный,Стройландия — работает (Mo-Su 09:00-21:00),4,osm_active,51.77903565382047,55.11333299048216,POSITIVE,1.0,1.0
Центральный,Читай-город — работает (Mo-Su 09:00-21:00),4,osm_active,51.772612230559574,55.11603215909947,POSITIVE,1.0,1.0
Центральный,Башнефть — работает (24/7),4,osm_active,51.777324641816705,55.11984659723863,POSITIVE,1.0,1.0
Центральный,Зелёная горчица — работает (24/7),4,osm_active,51.77428900150236,55.119761610245035,POSITIVE,1.0,1.0
Центральный,МТС — работает (Mo-Su 09:00-18:00),4,osm_active,51.78032252365374,55.11651553373084,POSITIVE,1.0,1.0
Центральный,Линии Любви — работает (Mo-Su 10:00-20:00),4,osm_active,51.77626439037737,55.1212355158917,POSITIVE,1.0,1.0
Центральный,Yves Rocher — работает (Mo-Sa 10:00-20:00; Su 10:00-18:00),4,osm_active,51.778860628884786,55.11605267623669,POSITIVE,1.0,1.0
Центральный,"Ореол — работает (Mo-Fr 08:00-22:00, Sa-Su 10:00-22:00)",4,osm_active,51.77565074189201,55.11179195536999,POSITIVE,1.0,1.0
Центральный,Фармленд — работает (Mo-Su 08:00-21:00),4,osm_active,51.77886317767732,55.11679822476401,POSITIVE,1.0,1.0
Центральный,столовая ведомственная — работает (Mo-Fr 10:00-15:00),4,osm_active,51.78052205359186,55.12127809826035,POSITIVE,1.0,1.0
Центральный,Столовая — работает (Mo-Su 09:00-23:00),4,osm_active,51.78066799016648,55.11809935185771,POSITIVE,1.0,1.0
Центральный,W Компьютерный клуб — работает (24/7),4,osm_active,51.77773975968003,55.11601903028444,POSITIVE,1.0,1.0
Центральный,"Магнит — работает (PH,Mo-Su 08:30-22:00)",4,osm_active,51.77923714930822,55.117527706965795,POSITIVE,1.0,1.0
Центральный,iStore — работает (Mo-Su 10:00-20:00),4,osm_active,51.77753587606262,55.11262912524038,POSITIVE,1.0,1.0
